0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.4999460279941559,0.30927127599716187,-0.06333743035793304,-0.021270841360092163,0.13266479969024658,0.0341485645622015,-0.02873331308364868,0.2555001974105835,-0.08171169459819794,-0.03525051474571228,0.2954753041267395,-0.12355978786945343,-0.024693012237548828,0.29350340366363525,-0.16551660001277924,-0.01991325616836548,0.282892107963562,-0.10160242021083832,0.6254709362983704,0.3146411180496216,-0.06333743035793304,0.007870078086853027,0.1296868622303009,-0.003268130123615265,0.00938326120376587,0.24867260456085205,-0.1569792926311493,0.01615220308303833,0.28656071424484253,-0.20474807918071747,0.007467150688171387,0.28455686569213867,-0.24874554574489594,0.0025678277015686035,0.275611937046051,-0.17735394835472107
0.4996638298034668,0.3093200922012329,-0.06327703595161438,-0.02131742238998413,0.133386492729187,0.03498635068535805,-0.029869168996810913,0.25763756036758423,-0.07860100269317627,-0.03647056221961975,0.29687410593032837,-0.11999392509460449,-0.026328861713409424,0.29543977975845337,-0.1618226021528244,-0.021656930446624756,0.28509581089019775,-0.09844750165939331,0.625079870223999,0.31465861201286316,-0.06327703595161438,0.008217692375183105,0.1295165717601776,-0.0033018961548805237,0.009730279445648193,0.2481587827205658,-0.15595366060733795,0.016540884971618652,0.2860989272594452,-0.202985942363739,0.007850944995880127,0.28407809138298035,-0.24702638387680054,0.0029213428497314453,0.27507439255714417,-0.17627757787704468
0.4994293749332428,0.30948227643966675,-0.06334459036588669,-0.02132636308670044,0.13444817066192627,0.036025796085596085,-0.030600130558013916,0.2598724961280823,-0.07742118090391159,-0.03722682595252991,0.2988553047180176,-0.11849383264780045,-0.027244865894317627,0.29769426584243774,-0.1598970964550972,-0.022637277841567993,0.2872198820114136,-0.09703878313302994,0.6248306035995483,0.3146587312221527,-0.06334459036588669,0.008435547351837158,0.12948817014694214,-0.0036313533782958984,0.009954214096069336,0.24789026379585266,-0.1549195572733879,0.016777455806732178,0.285854309797287,-0.20141533762216568,0.008081257343292236,0.2838045656681061,-0.24545056372880936,0.003127574920654297,0.2747877538204193,-0.1751997098326683
0.4993956685066223,0.30953744053840637,-0.0632857233285904,-0.02145206928253174,0.1349005103111267,0.03644484840333462,-0.031222224235534668,0.26126495003700256,-0.07306939363479614,-0.03788602352142334,0.30001428723335266,-0.11261911690235138,-0.027991265058517456,0.29896989464759827,-0.15410378575325012,-0.023418337106704712,0.28834035992622375,-0.09272578358650208,0.6246439814567566,0.31464943289756775,-0.0632857233285904,0.008579134941101074,0.12943270802497864,-0.002968132495880127,0.010134994983673096,0.24772128462791443,-0.1478046476840973,0.016968190670013428,0.28566738963127136,-0.19261665642261505,0.008267581462860107,0.28358879685401917,-0.2357177883386612,0.0033010244369506836,0.2745670974254608,-0.16755332052707672
0.4993534982204437,0.30954551696777344,-0.06314332783222198,-0.02149137854576111,0.13496121764183044,0.03863588348031044,-0.03160169720649719,0.2612730860710144,-0.07005535066127777,-0.03838792443275452,0.2997446060180664,-0.10909408330917358,-0.02851232886314392,0.2989833950996399,-0.1515812873840332,-0.023830801248550415,0.2886013388633728,-0.09026087820529938,0.6245884895324707,0.3146165907382965,-0.06314332783222198,0.008550941944122314,0.12925192713737488,-0.0032731667160987854,0.010185480117797852,0.24754926562309265,-0.14794063568115234,0.017025113105773926,0.2855652868747711,-0.19274021685123444,0.008317828178405762,0.28347542881965637,-0.2358064502477646,0.003341495990753174,0.27441349625587463,-0.16768071055412292
0.49940794706344604,0.30953532457351685,-0.06162996217608452,-0.021863222122192383,0.13482874631881714,0.040777092799544334,-0.03181371092796326,0.2602442502975464,-0.06684661284089088,-0.0384993851184845,0.298652708530426,-0.10506081953644753,-0.02872335910797119,0.2977724075317383,-0.14841509237885475,-0.024291932582855225,0.2874411344528198,-0.08758250251412392,0.6245724558830261,0.31457775831222534,-0.06162996217608452,0.008515536785125732,0.12914159893989563,-0.0015364550054073334,0.010185062885284424,0.24742728471755981,-0.1391805000603199,0.0170326828956604,0.28550124168395996,-0.1826043613255024,0.00832211971282959,0.283402681350708,-0.22570579126477242,0.003330409526824951,0.274289071559906,-0.1587659902870655
0.49947792291641235,0.3094797432422638,-0.060104094445705414,-0.02291250228881836,0.13400104641914368,0.04447968024760485,-0.033074915409088135,0.2597344219684601,-0.06450431793928146,-0.040490686893463135,0.29850104451179504,-0.10232213884592056,-0.03109040856361389,0.29722121357917786,-0.1466282531619072,-0.026706576347351074,0.2866869270801544,-0.08580348640680313,0.6245640516281128,0.3145361542701721,-0.060104094445705414,0.00848478078842163,0.12906700372695923,-0.002549484372138977,0.010182738304138184,0.24729061126708984,-0.1402629092335701,0.01704096794128418,0.285406231880188,-0.18364838510751724,0.008318185806274414,0.2833006978034973,-0.22712016850709915,0.003312349319458008,0.2741209864616394,-0.16001252084970474
0.49969249963760376,0.3094809353351593,-0.05572846531867981,-0.02370762825012207,0.13300856947898865,0.04637438431382179,-0.03646981716156006,0.2579406797885895,-0.062113747000694275,-0.04436087608337402,0.2952639162540436,-0.09947352111339569,-0.03472539782524109,0.2946230471134186,-0.14456599950790405,-0.03005814552307129,0.28493621945381165,-0.08398430049419403,0.6245626211166382,0.31447237730026245,-0.05572846531867981,0.008459329605102539,0.1289728879928589,-0.004087191075086594,0.010185778141021729,0.24703919887542725,-0.14019177854061127,0.017064452171325684,0.2853168845176697,-0.18288554251194,0.008334755897521973,0.28322887420654297,-0.22633323073387146,0.003318607807159424,0.27397799491882324,-0.15999287366867065
0.500045657157898,0.30957671999931335,-0.052674550563097,-0.025155186653137207,0.13260072469711304,0.04894056357443333,-0.042802393436431885,0.2554163634777069,-0.06085440143942833,-0.051593005657196045,0.29085227847099304,-0.09817982837557793,-0.04223543405532837,0.2903222143650055,-0.14390475675463676,-0.03647467494010925,0.2814841568470001,-0.08315324410796165,0.6245707273483276,0.3144073784351349,-0.052674550563097,0.008445978164672852,0.12903112173080444,-0.004080217331647873,0.010211765766143799,0.24693384766578674,-0.1394214741885662,0.017159640789031982,0.28530529141426086,-0.18132534250617027,0.008417487144470215,0.2832504212856293,-0.22494808956980705,0.0033903121948242188,0.27397504448890686,-0.15939543768763542
0.5010201334953308,0.3096681833267212,-0.050642210990190506,-0.03476393222808838,0.1264512538909912,0.05238241364713758,-0.07060825824737549,0.23411238193511963,-0.0603589229285717,-0.08365330100059509,0.2710290551185608,-0.09644730016589165,-0.07857125997543335,0.26906347274780273,-0.14440679177641869,-0.07291129231452942,0.25792115926742554,-0.0842072181403637,0.6251389384269714,0.3144335448741913,-0.050642210990190506,0.008619248867034912,0.12983500957489014,-0.017560746520757675,0.010426521301269531,0.24769434332847595,-0.1494865082204342,0.01732158660888672,0.2857767641544342,-0.18877195939421654,0.008402705192565918,0.2837713658809662,-0.23151693865656853,0.003612220287322998,0.274512380361557,-0.16902967914938927
